Cliente	Fecha	Pedido	Precio	Producto	Nombre_producto	
Cliente22	04/12/2016	1	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	04/12/2016	5	1200	VER0007	Berenjena / Libra	
Cliente32	04/12/2016	17	700	VER0035	Pepino Cohombro / Libra	
Cliente32	04/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	04/12/2016	8	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	04/12/2016	9	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	04/12/2016	9	800	VER0010	Zucchini Verde / Libra	
Cliente32	04/12/2016	9	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	02/12/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	02/12/2016	9	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	02/12/2016	6	1600	FRU0024	Limón Tahití / Libra	
Cliente32	02/12/2016	5	630	VER0035	Pepino Cohombro / Libra	
Cliente32	02/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	02/12/2016	1	3800	VER0051	Perejil Crespo / 100 gramos	
Cliente32	02/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	02/12/2016	11	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	02/12/2016	5	1520	TUB0008	Papa Sabanera / Libra	
Cliente32	02/12/2016	8	1120	VER0007	Berenjena / Libra	
Cliente32	02/12/2016	8	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	02/12/2016	14	600	VER0010	Zucchini Verde / Libra	
Cliente28	02/12/2016	4	1400	VER0005	Apio / Libra	
Cliente28	02/12/2016	1	1450	FRU0013	Curuba / Libra	
Cliente28	02/12/2016	5	1880	FRU0030	Manzana Verde / Unidad	
Cliente28	02/12/2016	6	1800	FRU0018	Guanabana / Unidad	
Cliente28	02/12/2016	5	2200	FRU0003	Aguacate Papelillo / Libra	
Cliente28	02/12/2016	3	5600	VER0016	Champiñón / Libra	
Cliente28	02/12/2016	1	1600	VER0038	Pimentón Rojo / Libra	
Cliente28	02/12/2016	1	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente28	02/12/2016	7	1100	FRU0046	Tomate Chonto / Libra	
Cliente28	02/12/2016	1	600	VER0010	Zucchini Verde / Libra	
Cliente28	02/12/2016	4	630	VER0035	Pepino Cohombro / Libra	
Cliente28	02/12/2016	3	4300	GRA0001	Arveja Desgranada / Libra	
Cliente28	02/12/2016	4	500	TUB0012	Zanahoria / Libra	
Cliente28	02/12/2016	2	750	VER0027	Lechuga Batavia / Unidad	
Cliente28	02/12/2016	2	2800	VER0050	Rúgula / Libra	
Cliente28	02/12/2016	2	1200	VER0028	Lechuga Crespa / Unidad	
Cliente28	02/12/2016	4	2000	VER0009	Brócoli / Libra	
Cliente28	02/12/2016	2	1500	VER0020	Espinaca / Libra	
Cliente28	02/12/2016	1	1850	FRU0033	Mora Castilla / Libra	
Cliente28	02/12/2016	2	2000	FRU0016	Fresa Pareja / Libra	
Cliente28	02/12/2016	8	800	FRU0008	Banano Criollo / Libra	
Cliente28	02/12/2016	1	2400	FRU0032	Melón / Unidad	
Cliente28	02/12/2016	2	2800	FRU0022	Kiwi / Libra	
Cliente7	01/12/2016	2	500	TUB0012	Zanahoria / Libra	
Cliente7	01/12/2016	3	1100	FRU0046	Tomate Chonto / Libra	
Cliente7	01/12/2016	1	1600	TUB0009	Rábano Rojo / Libra	
Cliente7	01/12/2016	1	1600	VER0041	Puerro / Libra	
Cliente7	01/12/2016	1	630	VER0035	Pepino Cohombro / Libra	
Cliente7	01/12/2016	1	2200	FRU0037	Papaya Melona / Unidad	
Cliente7	01/12/2016	2	1680	FRU0028	Mango Tommy Atkins / Libra	
Cliente7	01/12/2016	1	1200	VER0029	Lechuga Lisa / Unidad	
Cliente7	01/12/2016	2	750	VER0027	Lechuga Batavia / Unidad	
Cliente7	01/12/2016	1	520	TUB0004	Jengibre / 100 gramos	
Cliente7	01/12/2016	1	1560	VER0024	Habichuela / Libra	
Cliente7	01/12/2016	1	1500	VER0020	Espinaca / Libra	
Cliente7	01/12/2016	1	5600	VER0016	Champiñón / Libra	
Cliente7	01/12/2016	3	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente7	01/12/2016	1	600	VER0010	Zucchini Verde / Libra	
Cliente7	01/12/2016	1	2000	VER0009	Brócoli / Libra	
Cliente7	01/12/2016	2	1120	VER0007	Berenjena / Libra	
Cliente7	01/12/2016	2	2600	FRU0007	Banano Bocadillo / Libra	
Cliente7	01/12/2016	1	1400	VER0005	Apio / Libra	
Cliente7	01/12/2016	2	3200	VER0004	Alcachofa / Libra	
Cliente7	01/12/2016	2	600	VER0006	Ahuyama / Libra	
Cliente7	01/12/2016	1	640	VER0001	Acelga / Libra	
Cliente18	30/11/2016	2	1040	FRU0019	Guayaba / Libra	
Cliente18	30/11/2016	2	1600	FRU0024	Limón Tahití / Libra	
Cliente18	30/11/2016	1	2600	FRU0007	Banano Bocadillo / Libra	
Cliente18	30/11/2016	1	2200	FRU0003	Aguacate Papelillo / Libra	
Cliente18	30/11/2016	4	1160	TUB0006	Papa Pastusa / Libra	
Cliente18	30/11/2016	2	500	TUB0012	Zanahoria / Libra	
Cliente18	30/11/2016	2	1600	VER0038	Pimentón Rojo / Libra	
Cliente18	30/11/2016	2	1200	VER0029	Lechuga Lisa / Unidad	
Cliente18	30/11/2016	2	1200	VER0031	Lechuga Romana / Unidad	
Cliente18	30/11/2016	4	1200	VER0040	Plátano Verde / Libra	
Cliente18	30/11/2016	1	5200	VER0015	Cebollín / 100 gramos	
Cliente18	30/11/2016	2	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente18	30/11/2016	2	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente18	30/11/2016	1	4300	GRA0001	Arveja Desgranada / Libra	
Cliente18	30/11/2016	3	1500	VER0020	Espinaca / Libra	
Cliente18	30/11/2016	3	1120	VER0007	Berenjena / Libra	
Cliente18	30/11/2016	4	500	VER0003	Albahaca / 100 gramos	
Cliente18	30/11/2016	1	6000	VER0002	Ajo Importado / Libra	
Cliente9	30/11/2016	2	1600	FRU0051	Uva Isabella / Libra	
Cliente9	30/11/2016	2	1280	FRU0041	Piña Cayena Lisa / Unidad	
Cliente9	30/11/2016	1	6400	FRU0038	Patilla / Unidad	
Cliente9	30/11/2016	1	2200	FRU0037	Papaya Melona / Unidad	
Cliente9	30/11/2016	2	1600	FRU0024	Limón Tahití / Libra	
Cliente9	30/11/2016	2	1200	VER0029	Lechuga Lisa / Unidad	
Cliente9	30/11/2016	2	1200	VER0028	Lechuga Crespa / Unidad	
Cliente9	30/11/2016	2	2800	FRU0022	Kiwi / Libra	
Cliente9	30/11/2016	2	2000	FRU0016	Fresa Pareja / Libra	
Cliente9	30/11/2016	1	2800	FRU0015	Feijoa / Libra	
Cliente9	30/11/2016	2	1500	VER0020	Espinaca / Libra	
Cliente9	30/11/2016	1	9600	VER0019	Esparrago / Libra	
Cliente9	30/11/2016	1	800	VER0008	Berro / 100 gramos	
Cliente9	30/11/2016	2	800	FRU0008	Banano Criollo / Libra	
Cliente32	30/11/2016	14	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	30/11/2016	4	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	30/11/2016	5	1200	VER0014	Cebolla Larga / Libra	
Cliente32	30/11/2016	24	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	30/11/2016	10	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	30/11/2016	8	630	VER0035	Pepino Cohombro / Libra	
Cliente32	30/11/2016	2	1200	VER0014	Cebolla Larga / Libra	
Cliente32	30/11/2016	4	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	30/11/2016	10	600	VER0010	Zucchini Verde / Libra	
Cliente32	30/11/2016	12	1120	VER0007	Berenjena / Libra	
Cliente25	29/11/2016	4	1100	FRU0048	Tomate Larga Vida / Libra	
Cliente25	29/11/2016	5	1600	VER0038	Pimentón Rojo / Libra	
Cliente25	29/11/2016	1	2240	FRU0040	Pera Importada / Unidad	
Cliente25	29/11/2016	4	2480	TUB0005	Papa Criolla / Libra	
Cliente25	29/11/2016	3	1850	FRU0033	Mora Castilla / Libra	
Cliente25	29/11/2016	1	2400	FRU0032	Melón / Unidad	
Cliente25	29/11/2016	3	1880	FRU0029	Manzana Roja / Unidad	
Cliente25	29/11/2016	2	560	VER0017	Cilantro / 100 gramos	
Cliente25	29/11/2016	1	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente25	29/11/2016	3	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente25	29/11/2016	6	600	VER0010	Zucchini Verde / Libra	
Cliente25	29/11/2016	1	1120	VER0007	Berenjena / Libra	
Cliente25	29/11/2016	12	2200	FRU0003	Aguacate Papelillo / Libra	
Cliente25	29/11/2016	15	3200	VER0033	Mazorca en Vaina / Unidad	
Cliente25	29/11/2016	15	1200	VER0040	Plátano Verde / Libra	
Cliente32	28/11/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	28/11/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	28/11/2016	4	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	28/11/2016	9	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	28/11/2016	6	630	VER0035	Pepino Cohombro / Libra	
Cliente32	28/11/2016	5	1120	VER0007	Berenjena / Libra	
Cliente32	28/11/2016	7	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	28/11/2016	10	1600	FRU0024	Limón Tahití / Libra	
Cliente32	28/11/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	28/11/2016	2	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	28/11/2016	20	630	VER0035	Pepino Cohombro / Libra	
Cliente32	28/11/2016	12	1100	FRU0046	Tomate Chonto / Libra	
Cliente10	27/11/2016	2	5200	TUB0013	Zanahoria Baby / Libra	
Cliente10	27/11/2016	2	500	TUB0012	Zanahoria / Libra	
Cliente10	27/11/2016	2	960	TUB0011	Yuca / Libra	
Cliente10	27/11/2016	1	2600	FRU0050	Uva / Libra	
Cliente10	27/11/2016	2	1100	FRU0048	Tomate Larga Vida / Libra	
Cliente10	27/11/2016	2	3500	FRU0045	Tomate Cherry / Libra	
Cliente10	27/11/2016	1	2800	VER0050	Rúgula / Libra	
Cliente10	27/11/2016	1	400	TUB0010	Remolacha / Libra	
Cliente10	27/11/2016	1	1600	VER0041	Puerro / Libra	
Cliente10	27/11/2016	2	1200	VER0040	Plátano Verde / Libra	
Cliente10	27/11/2016	1	2640	FRU0042	Piña Golden Sweet / Unidad	
Cliente10	27/11/2016	2	5000	FRU0043	Pitaya / Libra	
Cliente10	27/11/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente10	27/11/2016	2	2240	FRU0040	Pera Importada / Unidad	
Cliente10	27/11/2016	2	630	VER0035	Pepino Cohombro / Libra	
Cliente10	27/11/2016	1	6400	FRU0038	Patilla / Unidad	
Cliente10	27/11/2016	2	2200	FRU0037	Papaya Melona / Unidad	
Cliente10	27/11/2016	2	1520	TUB0008	Papa Sabanera / Libra	
Cliente10	27/11/2016	2	1120	TUB0007	Papa R12 / Libra	
Cliente10	27/11/2016	2	1160	TUB0006	Papa Pastusa / Libra	
Cliente10	27/11/2016	2	2480	TUB0005	Papa Criolla / Libra	
Cliente10	27/11/2016	20	680	FRU0034	Naranja Sweety / Libra	
Cliente10	27/11/2016	1	2400	FRU0032	Melón / Unidad	
Cliente10	27/11/2016	4	3200	VER0033	Mazorca en Vaina / Unidad	
Cliente10	27/11/2016	3	1880	FRU0029	Manzana Roja / Unidad	
Cliente10	27/11/2016	2	1680	FRU0028	Mango Tommy Atkins / Libra	
Cliente10	27/11/2016	1	1600	FRU0027	Mango Azúcar / Libra	
Cliente10	27/11/2016	1	1800	FRU0025	Lulo / Libra	
Cliente10	27/11/2016	2	1600	FRU0024	Limón Tahití / Libra	
Cliente10	27/11/2016	2	1200	VER0030	Lechuga Morada / Unidad	
Cliente10	27/11/2016	2	750	VER0027	Lechuga Batavia / Unidad	
Cliente10	27/11/2016	2	2800	FRU0022	Kiwi / Libra	
Cliente10	27/11/2016	1	520	TUB0004	Jengibre / 100 gramos	
Cliente10	27/11/2016	1	3200	FRU0021	Higo / Libra	
Cliente10	27/11/2016	2	1560	VER0024	Habichuela / Libra	
Cliente10	27/11/2016	1	1200	FRU0020	Guayaba Pera / Libra	
Cliente10	27/11/2016	2	1800	FRU0018	Guanabana / Unidad	
Cliente10	27/11/2016	2	2240	FRU0017	Granadilla / Unidad	
Cliente10	27/11/2016	2	2000	FRU0016	Fresa Pareja / Libra	
Cliente10	27/11/2016	1	9600	VER0019	Esparrago / Libra	
Cliente10	27/11/2016	1	800	TUB0003	Cubio / Libra	
Cliente10	27/11/2016	2	1480	VER0018	Coliflor / Libra	
Cliente10	27/11/2016	1	560	VER0017	Cilantro / 100 gramos	
Cliente10	27/11/2016	1	5600	VER0016	Champiñón / Libra	
Cliente10	27/11/2016	1	5200	VER0015	Cebollín / 100 gramos	
Cliente10	27/11/2016	1	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente10	27/11/2016	1	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente10	27/11/2016	1	4500	FRU0010	Carambolo / Libra	
Cliente10	27/11/2016	2	2000	VER0009	Brócoli / Libra	
Cliente10	27/11/2016	1	1120	VER0007	Berenjena / Libra	
Cliente10	27/11/2016	2	800	FRU0008	Banano Criollo / Libra	
Cliente10	27/11/2016	2	2600	FRU0007	Banano Bocadillo / Libra	
Cliente10	27/11/2016	2	4300	GRA0001	Arveja Desgranada / Libra	
Cliente10	27/11/2016	1	2000	TUB0001	Arracacha / Libra	
Cliente10	27/11/2016	1	1400	VER0005	Apio / Libra	
Cliente10	27/11/2016	2	3200	VER0004	Alcachofa / Libra	
Cliente10	27/11/2016	3	2200	FRU0003	Aguacate Papelillo / Libra	
Cliente10	27/11/2016	2	600	VER0010	Zucchini Verde / Libra	
Cliente32	27/11/2016	6	1120	VER0007	Berenjena / Libra	
Cliente32	27/11/2016	6	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	27/11/2016	6	1600	FRU0024	Limón Tahití / Libra	
Cliente32	27/11/2016	4	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	27/11/2016	6	600	VER0010	Zucchini Verde / Libra	
Cliente32	27/11/2016	6	630	VER0035	Pepino Cohombro / Libra	
Cliente32	27/11/2016	6	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	27/11/2016	6	1100	FRU0046	Tomate Chonto / Libra	
Cliente2	26/11/2016	6	500	TUB0012	Zanahoria / Libra	
Cliente2	26/11/2016	1	2640	FRU0042	Piña Golden Sweet / Unidad	
Cliente2	26/11/2016	6	1120	TUB0007	Papa R12 / Libra	
Cliente2	26/11/2016	1	2400	FRU0032	Melón / Unidad	
Cliente2	26/11/2016	2	1600	FRU0023	Limón Común / Libra	
Cliente2	26/11/2016	1	1200	VER0031	Lechuga Romana / Unidad	
Cliente2	26/11/2016	1	1200	VER0030	Lechuga Morada / Unidad	
Cliente2	26/11/2016	1	1200	VER0029	Lechuga Lisa / Unidad	
Cliente2	26/11/2016	1	750	VER0027	Lechuga Batavia / Unidad	
Cliente2	26/11/2016	2	1500	VER0020	Espinaca / Libra	
Cliente2	26/11/2016	1	1680	FRU0013	Curuba / Libra	
Cliente2	26/11/2016	2	560	VER0017	Cilantro / 100 gramos	
Cliente2	26/11/2016	1	5600	VER0016	Champiñón / Libra	
Cliente2	26/11/2016	1	5200	VER0015	Cebollín / 100 gramos	
Cliente2	26/11/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente2	26/11/2016	1	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente2	26/11/2016	1	1400	VER0005	Apio / Libra	
Cliente2	26/11/2016	2	500	VER0003	Albahaca / 100 gramos	
Cliente2	26/11/2016	2	2300	FRU0002	Aguacate Haas / Libra	
Cliente27	25/11/2016	2	960	TUB0011	Yuca / Libra	
Cliente27	25/11/2016	1	3200	FRU0049	Uchuva / Libra	
Cliente27	25/11/2016	2	1400	FRU0047	Tomate de Árbol / Libra	
Cliente27	25/11/2016	1	2800	VER0050	Rúgula / Libra	
Cliente27	25/11/2016	1	5000	FRU0043	Pitaya / Libra	
Cliente27	25/11/2016	1	2240	FRU0040	Pera Importada / Unidad	
Cliente27	25/11/2016	1	6400	FRU0038	Patilla / Unidad	
Cliente27	25/11/2016	2	1640	FRU0031	Maracuyá / Libra	
Cliente27	25/11/2016	3	1800	FRU0025	Lulo / Libra	
Cliente27	25/11/2016	1	2240	FRU0017	Granadilla / Unidad	
Cliente27	25/11/2016	1	9600	VER0019	Esparrago / Libra	
Cliente27	25/11/2016	2	2000	TUB0001	Arracacha / Libra	
Cliente32	25/11/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	25/11/2016	2	1850	FRU0033	Mora Castilla / Libra	
Cliente32	25/11/2016	1	1600	FRU0023	Limón Común / Libra	
Cliente32	25/11/2016	2	2000	FRU0016	Fresa Pareja / Libra	
Cliente32	25/11/2016	5	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	25/11/2016	10	600	VER0010	Zucchini Verde / Libra	
Cliente32	25/11/2016	9	1100	FRU0046	Tomate Chonto / Libra	
Cliente28	25/11/2016	5	2200	FRU0003	Aguacate Papelillo / Libra	
Cliente28	25/11/2016	3	5600	VER0016	Champiñón / Libra	
Cliente28	25/11/2016	1	400	TUB0010	Remolacha / Libra	
Cliente28	25/11/2016	1	1600	VER0038	Pimentón Rojo / Libra	
Cliente28	25/11/2016	1	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente28	25/11/2016	6	1100	FRU0046	Tomate Chonto / Libra	
Cliente28	25/11/2016	1	600	VER0010	Zucchini Verde / Libra	
Cliente28	25/11/2016	3	630	VER0035	Pepino Cohombro / Libra	
Cliente28	25/11/2016	3	4300	GRA0001	Arveja Desgranada / Libra	
Cliente28	25/11/2016	4	500	TUB0012	Zanahoria / Libra	
Cliente28	25/11/2016	3	750	VER0027	Lechuga Batavia / Unidad	
Cliente28	25/11/2016	2	2800	VER0050	Rúgula / Libra	
Cliente28	25/11/2016	2	1200	VER0028	Lechuga Crespa / Unidad	
Cliente28	25/11/2016	3	2000	VER0009	Brócoli / Libra	
Cliente28	25/11/2016	2	1500	VER0020	Espinaca / Libra	
Cliente28	25/11/2016	1	1400	FRU0047	Tomate de Árbol / Libra	
Cliente28	25/11/2016	1	1800	FRU0025	Lulo / Libra	
Cliente28	25/11/2016	1	1640	FRU0031	Maracuyá / Libra	
Cliente28	25/11/2016	1	1850	FRU0033	Mora Castilla / Libra	
Cliente28	25/11/2016	2	2000	FRU0016	Fresa Pareja / Libra	
Cliente28	25/11/2016	9	800	FRU0008	Banano Criollo / Libra	
Cliente28	25/11/2016	1	2400	FRU0032	Melón / Unidad	
Cliente28	25/11/2016	2	2800	FRU0022	Kiwi / Libra	
Cliente28	25/11/2016	1	1280	FRU0041	Piña Cayena Lisa / Unidad	
Cliente32	24/11/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	24/11/2016	21	630	VER0035	Pepino Cohombro / Libra	
Cliente32	24/11/2016	10	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	24/11/2016	6	600	VER0010	Zucchini Verde / Libra	
Cliente32	24/11/2016	6	1120	VER0007	Berenjena / Libra	
Cliente32	24/11/2016	6	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	24/11/2016	7	630	VER0035	Pepino Cohombro / Libra	
Cliente32	24/11/2016	6	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	24/11/2016	1	2000	FRU0016	Fresa Pareja / Libra	
Cliente32	24/11/2016	7	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	24/11/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	24/11/2016	9	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	24/11/2016	5	1600	FRU0024	Limón Tahití / Libra	
Cliente32	24/11/2016	6	600	VER0010	Zucchini Verde / Libra	
Cliente32	24/11/2016	5	1120	VER0007	Berenjena / Libra	
Cliente32	24/11/2016	11	1100	FRU0046	Tomate Chonto / Libra	
Cliente30	23/11/2016	1	680	FRU0034	Naranja Sweety / Libra	
Cliente30	23/11/2016	1	2000	TUB0001	Arracacha / Libra	
Cliente30	23/11/2016	1	1400	VER0005	Apio / Libra	
Cliente30	23/11/2016	1	3200	VER0004	Alcachofa / Libra	
Cliente30	23/11/2016	1	500	VER0003	Albahaca / 100 gramos	
Cliente30	23/11/2016	1	2800	FRU0006	Ají Rocoto / Libra	
Cliente30	23/11/2016	1	3200	FRU0005	Ají Jalapeño / Libra	
Cliente30	23/11/2016	1	6000	VER0002	Ajo Importado / Libra	
Cliente30	23/11/2016	3	2200	FRU0003	Aguacate Papelillo / Libra	
Cliente30	23/11/2016	3	2300	FRU0002	Aguacate Haas / Libra	
Cliente30	23/11/2016	2	6800	FRU0001	Agraz / Libra	
Cliente30	23/11/2016	10	640	VER0001	Acelga / Libra	
Cliente30	23/11/2016	38	800	FRU0008	Banano Criollo / Libra	
Cliente22	22/11/2016	1	1600	VER0038	Pimentón Rojo / Libra	
Cliente22	22/11/2016	2	2000	VER0020	Espinaca / Libra	
Cliente22	22/11/2016	1	1480	VER0018	Coliflor / Libra	
Cliente22	22/11/2016	1	2800	VER0017	Cilantro / 100 gramos	
Cliente22	22/11/2016	1	5600	VER0016	Champiñón / Libra	
Cliente22	22/11/2016	1	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente22	22/11/2016	2	600	VER0010	Zucchini Verde / Libra	
Cliente22	22/11/2016	1	2240	VER0009	Brócoli / Libra	
Cliente22	22/11/2016	2	1120	VER0007	Berenjena / Libra	
Cliente22	22/11/2016	4	600	VER0006	Ahuyama / Libra	
Cliente22	22/11/2016	3	600	TUB0012	Zanahoria / Libra	
Cliente22	22/11/2016	2	400	TUB0010	Remolacha / Libra	
Cliente22	22/11/2016	1	1600	TUB0009	Rábano Rojo / Libra	
Cliente22	22/11/2016	1	2600	TUB0004	Jengibre / 100 gramos	
Cliente22	22/11/2016	1	6800	GRA0001	Arveja Desgranada / Libra	
Cliente22	22/11/2016	3	1100	FRU0046	Tomate Chonto / Libra	
Cliente22	22/11/2016	2	800	FRU0036	Papaya Hawaiana / Unidad	
Cliente22	22/11/2016	2	1880	FRU0030	Manzana Verde / Unidad	
Cliente22	22/11/2016	1	2800	FRU0022	Kiwi / Libra	
Cliente22	22/11/2016	1	3200	FRU0021	Higo / Libra	
Cliente22	22/11/2016	1	2800	FRU0015	Feijoa / Libra	
Cliente22	22/11/2016	1	5600	FRU0014	Durazno / Libra	
Cliente22	22/11/2016	2	800	FRU0008	Banano Criollo / Libra	
Cliente32	22/11/2016	14	1120	VER0007	Berenjena / Libra	
Cliente32	22/11/2016	6	1600	FRU0024	Limón Tahití / Libra	
Cliente32	22/11/2016	10	630	VER0035	Pepino Cohombro / Libra	
Cliente32	22/11/2016	17	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	22/11/2016	5	2000	FRU0033	Mora Castilla / Libra	
Cliente32	22/11/2016	6	630	VER0035	Pepino Cohombro / Libra	
Cliente32	22/11/2016	6	1120	VER0007	Berenjena / Libra	
Cliente32	22/11/2016	6	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	22/11/2016	6	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	22/11/2016	5	600	VER0010	Zucchini Verde / Libra	
Cliente32	22/11/2016	23	1100	FRU0046	Tomate Chonto / Libra	
Cliente14	21/11/2016	2	1880	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente14	21/11/2016	1	1600	VER0038	Pimentón Rojo / Libra	
Cliente14	21/11/2016	2	3200	VER0033	Mazorca en Vaina / Unidad	
Cliente14	21/11/2016	1	5600	VER0016	Champiñón / Libra	
Cliente14	21/11/2016	1	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente14	21/11/2016	2	1480	VER0018	Coliflor / Libra	
Cliente14	21/11/2016	2	600	TUB0012	Zanahoria / Libra	
Cliente14	21/11/2016	4	960	TUB0011	Yuca / Libra	
Cliente14	21/11/2016	2	2480	TUB0005	Papa Criolla / Libra	
Cliente14	21/11/2016	2	1160	TUB0006	Papa Pastusa / Libra	
Cliente14	21/11/2016	1	2600	FRU0050	Uva / Libra	
Cliente14	21/11/2016	3	2400	FRU0052	Zapote	
Cliente14	21/11/2016	2	1100	FRU0046	Tomate Chonto / Libra	
Cliente14	21/11/2016	25	680	FRU0034	Naranja Sweety / Libra	
Cliente14	21/11/2016	3	1880	FRU0030	Manzana Verde / Unidad	
Cliente14	21/11/2016	2	1600	FRU0027	Mango Azúcar / Libra	
Cliente14	21/11/2016	6	1600	FRU0023	Limón Común / Libra	
Cliente14	21/11/2016	3	2240	FRU0017	Granadilla / Unidad	
Cliente14	21/11/2016	3	3920	FRU0011	Chontaduro	
Cliente14	21/11/2016	2	800	FRU0008	Banano Criollo / Libra	
Cliente32	21/11/2016	4	1600	FRU0024	Limón Tahití / Libra	
Cliente32	21/11/2016	5	1120	VER0007	Berenjena / Libra	
Cliente32	21/11/2016	6	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	21/11/2016	2	630	VER0035	Pepino Cohombro / Libra	
Cliente32	21/11/2016	2	1480	VER0049	Yerbabuena / 100 gramos	
Cliente32	21/11/2016	2	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	21/11/2016	5	1520	TUB0008	Papa Sabanera / Libra	
Cliente32	21/11/2016	5	600	VER0010	Zucchini Verde / Libra	
Cliente32	21/11/2016	8	1600	VER0038	Pimentón Rojo / Libra	
Cliente2	20/11/2016	2	600	TUB0012	Zanahoria / Libra	
Cliente2	20/11/2016	2	1600	FRU0051	Uva Isabella / Libra	
Cliente2	20/11/2016	1	2800	FRU0045	Tomate Cherry / Libra	
Cliente2	20/11/2016	2	1600	TUB0009	Rábano Rojo / Libra	
Cliente2	20/11/2016	1	13200	FRU0042	Piña Golden Sweet / Unidad	
Cliente2	20/11/2016	1	1100	FRU0037	Papaya Melona / Unidad	
Cliente2	20/11/2016	1	680	FRU0034	Naranja Sweety / Libra	
Cliente2	20/11/2016	1	2000	FRU0033	Mora Castilla / Libra	
Cliente2	20/11/2016	1	1200	FRU0032	Melón / Unidad	
Cliente2	20/11/2016	2	1680	FRU0028	Mango Tommy Atkins / Libra	
Cliente2	20/11/2016	3	2800	FRU0022	Kiwi / Libra	
Cliente2	20/11/2016	3	2000	FRU0016	Fresa Pareja / Libra	
Cliente2	20/11/2016	2	5600	VER0016	Champiñón / Libra	
Cliente2	20/11/2016	1	5200	VER0015	Cebollín / 100 gramos	
Cliente2	20/11/2016	1	2000	VER0003	Albahaca / 100 gramos	
Cliente32	20/11/2016	3	1600	FRU0023	Limón Común / Libra	
Cliente32	20/11/2016	10	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	20/11/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	20/11/2016	1	1480	VER0049	Yerbabuena / 100 gramos	
Cliente32	20/11/2016	5	1600	VER0038	Pimentón Rojo / Libra	
Cliente32	20/11/2016	20	630	VER0035	Pepino Cohombro / Libra	
Cliente32	20/11/2016	1	16000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	20/11/2016	5	1600	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	20/11/2016	5	600	VER0010	Zucchini Verde / Libra	
Cliente32	20/11/2016	4	1120	VER0007	Berenjena / Libra	
